"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"20","0.6363045646096853","0.9864693284034729","117.26193895526961","163.6915898956029","0.986824095249176","131.30580927032273","156.39859629943308","0.9849662780761719","109.54632927389706","160.36406120367812","0.9082205891609192","143.60798355800654","169.1204563917312","0.8135877847671509","87.020303564134","166.32693130358132","0.9940641522407532","172.85505706188727","236.14350715569694","0.9469445943832397","81.15717869178923","224.93664226700776","0.9650802612304688","211.53092128778596","309.07755893943585","0.9640489816665649","27.505576937806374","257.1047892612694","0.42849817872047424","199.509357128268","341.33594614214604","0.8837728500366211","61.26071904998979","165.7045995661643","0.4298267066478729","160.67992366217322","342.91642180586285","0.39325231313705444","94.55277586294935","351.929683178927","0.059212155640125275","168.98595473345588","346.77978515625006","0.0367906391620636","95.04554898131128","344.88754407494474","0.02190418168902397","164.60947074142157","329.4291970582135","0.013714508153498173","81.22154884089053","230.2806806986311"
"21","0.633400622590938","0.9872110486030579","117.89451050602533","163.80803201050887","0.9876015782356262","132.00341318167892","155.91660761200222","0.9855530858039856","109.61301317401961","160.68548421944138","0.8987182974815369","143.3828316482843","168.8184457964602","0.8286979794502258","86.97210573682598","167.12773415894637","0.9943583607673645","173.4292662377451","236.2491573907633","0.9801968336105347","77.9827920751634","222.27506654452435","0.9642172455787659","211.93461499183007","307.68897132535955","0.9638373255729675","26.134354335809846","258.3763676196073","0.43699342012405396","200.47720715890523","340.85753854397126","0.8863905668258667","62.09172666462419","166.88117373306142","0.37445712089538574","160.62766480290034","343.1989551645465","0.35604578256607056","94.57727768841912","353.6974449495299","0.055370062589645386","169.92725247651146","346.24155230226773","0.03405659645795822","58.52364733328228","267.62643459623894","0.019816724583506584","165.43188955269608","329.20302129424783","0.014288554899394512","82.68725426368465","230.02862710868365"
"22","0.6318432936883148","0.9861065149307251","117.27411407271242","165.04012116288717","0.9879399538040161","131.3016046262255","156.12891273160952","0.9847835898399353","109.39606311274511","160.9422045682384","0.9002330303192139","143.43984566482845","168.9208066146986","0.8154686689376831","87.1566872191585","167.0834485619469","0.993821382522583","173.12399471507354","236.19317248859238","0.9792208075523376","77.37176234426063","222.46501011131087","0.9637384414672852","211.86429291768792","308.80332204092923","0.9619948863983154","26.049702962239586","257.7346720737694","0.4359126091003418","200.05051955678107","341.0658250656803","0.8742411732673645","60.12328303717321","167.0632421442893","0.36577337980270386","187.46872446895426","341.5542791586007","0.37364521622657776","94.71979677287582","353.3436138862003","0.05224699154496193","169.26537607230392","346.9237741115874","0.032947130501270294","78.84436912785948","262.40444487175057","0.018283840268850327","180.85505067912584","333.113019825083","0.014978376217186451","83.07389801623775","229.7724252886477"
"23","0.6339765932849225","0.9865449666976929","118.1640704784518","164.17764579300334","0.985443651676178","130.67008623110704","156.41118682591264","0.9839898943901062","109.4733025045956","160.57066250691372","0.9100222587585449","143.06753919015523","170.2103228273645","0.8267229795455933","86.59042458129086","166.91380863696074","0.9941601157188416","173.03661471098857","236.2381548586145","0.9471598267555237","81.35105507046569","225.0710384402655","0.9643269777297974","212.0166175194036","306.9679894911505","0.9632151126861572","25.596520916309235","258.36499239491155","0.4208235740661621","204.62260327308007","334.7950947179204","0.8873358964920044","61.7553790722018","165.84810240078818","0.39093825221061707","161.7487489787582","344.13998764173124","0.3955420255661011","94.5559752221201","352.49283782148785","0.05487635359168053","168.57897390727126","346.7995540652655","0.03384466841816902","78.61405515982435","263.38506377903764","0.018311988562345505","166.3730117698121","329.306370557937","0.014343542978167534","83.2431369357639","229.7861987088634"
"24","0.6384763838723302","0.984959065914154","117.9693962545956","164.99773143667036","0.9853132367134094","131.28619823580473","156.55284240182525","0.9841147661209106","109.39643012152779","160.98503180309737","0.9017433524131775","142.56918913398692","169.63832078781806","0.8341168761253357","87.58015152675654","166.51366647365876","0.9944823384284973","174.01413462520426","235.1988125691372","0.9529927372932434","79.25382327410131","217.62765529936397","0.9670461416244507","211.48857166564542","307.1820770533739","0.9646148085594177","25.908067491319446","259.4887252402517","0.44558215141296387","200.84319469975492","340.91846567339604","0.9036843180656433","59.400395412071084","171.43759938467923","0.42217570543289185","162.50175525939542","343.00288647676996","0.3892108201980591","96.35952020782271","352.8907762375553","0.058103494346141815","169.67877157373368","347.38228316855646","0.03289121389389038","80.08473115808825","262.7414723624171","0.01838362030684948","166.39206431270426","329.66684527101773","0.014683878980576992","92.4167368770425","228.91748478982302"
"25","0.6406085869187818","0.9862375259399414","116.91026475694446","165.3992023299226","0.9855812191963196","131.7700913373162","156.74631844579648","0.9841827750205994","108.69592205371733","161.35339787576052","0.9016814827919006","142.03868591707518","169.61931346792036","0.8110533952713013","87.85997178819444","166.37168681727047","0.9941858053207397","173.63167955984477","235.92144721377215","0.9793788194656372","78.68452084609886","221.12654154279593","0.967125415802002","210.60923457924838","307.6409101908186","0.967779278755188","28.30447527318219","257.24466239456586","0.43803080916404724","200.63768573835785","341.93922194759404","0.9065765738487244","58.640507716758584","171.36432478913164","0.43404316902160645","161.2592071333742","343.2032006187777","0.4092783033847809","95.04308363970588","352.3029590707965","0.05753522366285324","168.66228490093954","347.3175642975664","0.03332870826125145","80.50407060610704","264.3301310581444","0.020395250990986824","165.79358468647877","329.39189539546464","0.013952221721410751","82.94165517769608","230.08916534153764"
"26","0.641000725383706","0.9859737753868103","116.67917687908498","165.25945882881638","0.9867441058158875","131.9232297411152","156.56682647435014","0.9839757680892944","107.80847088184233","160.86615908462392","0.9014536142349243","141.6165141186683","170.5966915704508","0.7924860715866089","86.29195069955065","166.54126192616152","0.9941036105155945","173.6722100949755","235.45144950394084","0.9796587228775024","79.24152050142975","220.79623872199946","0.9665954113006592","210.4114328022876","308.0986738626936","0.9677507877349854","26.258020338669322","257.95049346653764","0.4963148236274719","199.6713835273693","340.71196159430315","0.9103434085845947","59.81357549530229","171.4746255790238","0.4079245328903198","163.45636106004903","344.6795492256637","0.39345821738243103","94.61664336958742","353.0276678304757","0.0594937838613987","157.98271229064542","346.5173771951051","0.03443194553256035","80.35942127502042","263.4991887185426","0.022366028279066086","165.45670253778596","329.38321003871687","0.013937723822891712","75.22441789215686","252.24764933628322"
"27","0.6377702585476286","0.9856158494949341","116.98484732434642","165.20310123409845","0.9832736253738403","131.66519863153596","156.92678265866982","0.9840785264968872","108.58592313878677","161.2485578418833","0.9049091339111328","142.21327039930557","171.40574227392148","0.7892529964447021","86.38415766697304","167.21230295907083","0.9937071800231934","173.13037747651146","236.3747223710592","0.9801157712936401","79.03642641952615","220.92310002419802","0.9693374037742615","210.77560125612746","308.32018286780976","0.9667447805404663","26.56207913666769","256.2770229103291","0.4503978192806244","201.11837150224673","341.89025338772126","0.9167468547821045","60.58698666641136","173.5859450618778","0.40137848258018494","186.2432821435866","340.8727055102323","0.39039507508277893","94.20711741727942","352.3940580925056","0.058147985488176346","168.6758801828023","346.45703341053655","0.03380241245031357","80.1233149509804","263.4451482992257","0.019969703629612923","166.379474315768","329.96383261891594","0.014220794662833214","76.42669877195671","251.0525539702019"
"28","0.6343261689933783","0.9869356751441956","116.4327943091299","164.46222085868365","0.9835829734802246","132.12912166819854","157.06986418867535","0.9836410880088806","108.22343015982435","161.5670803373894","0.9122059941291809","142.4210292841095","171.5450644704093","0.7873870134353638","86.32158266952615","168.3518185235758","0.9938055276870728","173.7170170802696","236.26421092885786","0.981580913066864","78.55965807546977","221.65480892215157","0.967018187046051","210.44251685049022","309.59991185011063","0.9677566885948181","26.04736926508885","256.08908864249173","0.4008866548538208","201.51847490298204","342.4638434215985","0.9143150448799133","60.027729109221816","173.55512500864216","0.40038421750068665","186.7260423049428","340.8134960073286","0.3783586621284485","93.32044813368056","352.262189746958","0.05776124820113182","168.7200808057598","346.1870095582135","0.03444438427686691","79.62118310866013","263.0950927734375","0.019208770245313644","164.34120327818627","329.038064332135","0.014271830208599567","75.7400971456291","250.89997688225944"
"29","0.6432285072720226","0.98635333776474","116.46839416104984","165.85863501624726","0.9840503334999084","131.9812729779412","156.94585479466264","0.9838992953300476","107.31689453125","161.92454110204648","0.9229662418365479","142.19018075980392","172.1796950618778","0.7874349355697632","86.48828444138073","167.8383454179342","0.9938786029815674","173.791583690768","235.2756196418695","0.9824169874191284","79.26646114174837","221.36216425262722","0.9690737724304199","210.35928564133988","309.03909058697457","0.9661022424697876","25.62857434640523","256.6538312793833","0.4971085786819458","201.88020195057192","341.02113436808634","0.9158573746681213","59.66656055325777","174.1251177492395","0.4263903796672821","185.62691482843138","339.93439530904317","0.3891701102256775","93.25351690155229","351.39527447455754","0.06026632711291313","168.4845090379902","346.2170842263551","0.03509389981627464","94.44986979166667","345.1984344752489","0.02081175521016121","164.91394441891342","328.88603818100114","0.014010448940098286","75.69165996476715","251.01251382743365"
"30","0.6441201645442668","0.9859984517097473","117.04385595383988","164.79297739214604","0.9850082397460938","132.49897875816995","156.47190330302823","0.9853872656822205","108.54043798508988","161.15974358752766","0.8983858823776245","142.7865381178513","170.03395823250833","0.8132636547088623","86.36187385110294","167.1569986258988","0.9939354062080383","173.10674530228758","235.88049964567205","0.9822153449058533","78.94339767156863","221.2891489214602","0.9684303998947144","210.47916985804738","308.480699927406","0.9647308588027954","25.408883686938317","257.8106527412887","0.5132341384887695","200.99692350898695","340.40259437223455","0.917329728603363","58.61240760952819","174.2982091312915","0.4143449068069458","186.43693512561276","340.18218724073563","0.39410239458084106","93.07744842728759","351.8014445347069","0.06158391386270523","168.73606962316177","346.16665730434187","0.036083828657865524","79.9429381127451","262.7145088668418","0.021789731457829475","181.61483864379085","334.15937845685846","0.014218650758266449","76.0107581444036","251.72573393425057"
"31","0.6362350361750406","0.9860460162162781","117.18732447406046","164.8165380427268","0.9869714379310608","131.17759554993873","156.73721178443031","0.9839572310447693","108.3807253370098","160.61447818722345","0.9138900637626648","142.2637899560866","170.1655024975802","0.8051947355270386","85.93502667994281","166.87911582204094","0.9940220713615417","174.37744140625","235.1381933161643","0.9795475006103516","79.49347203073938","221.11391860826882","0.9668595790863037","211.04198580473857","307.76911642699116","0.9674441814422607","26.502348457286562","258.6028674640487","0.4105413556098938","201.4954331341912","342.8362442961837","0.9062783122062683","59.48982587826798","170.57917502074116","0.4012182056903839","186.57266454758988","341.28013948423677","0.3831923007965088","94.12754033905229","352.0808343127766","0.05953725054860115","168.6892680249183","345.4352400788164","0.03798593208193779","80.26324103860294","262.3186283617948","0.01962745562195778","166.51657603145426","329.22901254839604","0.013681985437870026","82.73391224979575","230.24546935495025"
"32","0.6381598660064971","0.9850450158119202","117.18619951235704","165.31311035156253","0.9861153960227966","130.2172532424428","156.57873643183078","0.984664261341095","108.64913641237746","160.75743008503872","0.9180755615234375","142.90348626429738","170.0136221826604","0.8098691701889038","86.8417697482639","166.569327295354","0.993843674659729","173.77776501225492","235.14026743120854","0.9798310399055481","78.51175545087827","221.15324577399062","0.9657701253890991","210.84877961601308","307.90947568100114","0.9677590727806091","28.589680989583336","257.6664369296184","0.39884868264198303","199.7402854370915","342.6601713737556","0.8991567492485046","60.04576041028391","170.57620968438883","0.41061916947364807","162.60884203941995","344.471165479812","0.4128952622413635","94.2532328686683","351.546133935979","0.06200011819601059","168.6489928002451","346.06865536850114","0.03812143951654434","94.8718501072304","344.30996785121687","0.021186839789152145","165.03611047283496","329.540518701604","0.014916143380105495","74.59651373570262","251.4684140365736"
"33","0.6368203935596872","0.9866039156913757","118.21399165134805","164.82421875000003","0.9861221313476562","131.37011559180965","155.98309272158463","0.983616054058075","109.04009650735294","160.1329756205061","0.9083764553070068","144.2087290645425","168.95969627177823","0.8069138526916504","86.80897831137663","165.59227327329924","0.9936536550521851","173.25986774918303","235.27576547808354","0.9455133080482483","77.90687710631128","216.87151073354536","0.9675014615058899","210.84652969260623","308.27954317616155","0.9678556323051453","26.891555287479576","258.4077386096516","0.4528427720069885","200.73953865400327","341.3495899301715","0.8933166861534119","58.62491782194649","169.7579550954093","0.40550729632377625","162.92263454861111","344.1810162299503","0.39966079592704773","93.65772122651144","351.50167009471795","0.0565452054142952","168.79785475388073","346.3883283496958","0.03639644756913185","79.89434136284723","262.4080259610067","0.02075681835412979","165.23231655943627","329.3187828401549","0.014764202758669853","82.10469164879494","230.4329337060979"
"34","0.6343809688354239","0.9860687255859375","119.46529213899102","164.67251667934184","0.9844735860824585","132.8375603170956","156.49246620920908","0.9834678769111633","110.14609343086194","160.4886863505946","0.907187819480896","144.01601753982845","169.41263114456584","0.8202698826789856","86.92532009548611","166.16720824115046","0.9936057329177856","172.67953112234477","236.09837894946074","0.9506325721740723","79.98035705167484","217.56909395741152","0.9663623571395874","209.3213050194036","309.16178745506085","0.9676003456115723","27.52154580907884","257.73160951327435","0.4264197051525116","199.98281441482845","341.710907252489","0.892890989780426","59.3566934423509","170.3008223001936","0.3974437415599823","163.15235013276146","345.2181061601217","0.3795507550239563","93.3627658420139","351.90304376382744","0.05904684215784073","168.73804827920753","346.47057997441925","0.03362435847520828","79.28884069904004","262.3403255496405","0.021607641130685806","166.19826771854576","329.59253361794805","0.014223538339138031","81.87674728094363","230.8871486967644"
"35","0.6341720113859457","0.9863194823265076","117.87504308363971","164.77476406941372","0.9853686690330505","131.7984627119077","155.7033788630393","0.9842872619628906","108.95319521037582","160.48478118086285","0.9033488631248474","143.12370749080884","169.36327368812226","0.8167484998703003","86.33489072712419","166.40845374723452","0.9937930107116699","173.021870532067","236.58059449322457","0.9774276614189148","78.0825785717933","220.8147275131361","0.9647555947303772","211.04267195159315","308.6772871439436","0.9664174914360046","26.1422829222835","257.96666508227327","0.45433101058006287","200.75450622957518","341.32939971653764","0.9088650345802307","59.219807144863154","171.90061316025998","0.36424580216407776","185.48544092116015","341.7185231436671","0.3479682505130768","91.75969541462419","353.2028333275719","0.057577647268772125","158.02450342116015","346.3414987209624","0.03390590474009514","59.65044806985294","267.8936551524475","0.02093866653740406","165.71660858353758","329.27717090707966","0.014625342562794685","84.14546792024102","230.26559475248897"
"36","0.6455911664730486","0.9865278005599976","117.43375491472631","163.69316168590987","0.9843427538871765","132.45918224060458","156.2311115096101","0.9841959476470947","108.7545955882353","160.4607344095686","0.8983263373374939","143.20735357945262","170.10801062119748","0.8007495403289795","86.03600196589053","166.7486734305863","0.9941984415054321","173.6420196333742","235.41808541897126","0.9795877933502197","78.08120627808415","221.26835915894637","0.9660944938659668","211.14283343545753","307.60782157425336","0.9649361371994019","24.7012349047692","258.01117753560567","0.5526951551437378","202.39093456392976","339.52560019704094","0.9258767366409302","60.40073369842729","174.58388607058907","0.4133724868297577","162.29327831392976","344.09455155904317","0.3924841582775116","93.05104773029004","352.6411370471516","0.05928937345743179","168.661518969567","345.85625302475114","0.03689708188176155","80.73284473294527","262.1832923551577","0.021797489374876022","182.40821589052288","333.97306459139935","0.013678102754056454","92.5247252221201","228.5849134056969"
"37","0.6403965186327696","0.9853442311286926","117.20362445108252","165.2048026565957","0.9839345812797546","131.5799648309845","156.3772880081582","0.9837205410003662","108.47713694852942","160.78457182487557","0.8993496298789978","142.88097107332518","170.4474849194552","0.8048878908157349","85.72485032424429","166.75000216053652","0.9941131472587585","173.53375204248368","234.8418379251936","0.9791392087936401","78.03655088337419","220.33742178857855","0.9648261666297913","211.91573797487746","307.7510003284016","0.9646424651145935","25.24179894939747","258.81692261822457","0.4608083963394165","200.4004384957108","341.31523739975114","0.9191799163818359","59.14700776143791","173.52211741219583","0.4090406894683838","161.8625695720997","344.1245938191372","0.4071022868156433","93.37081609987746","352.17358614491155","0.05900363251566887","168.05190142463238","346.27626132121134","0.03766624256968498","80.29287300857844","263.22187305551716","0.020964307710528374","165.12805415134804","328.9694240873894","0.013017483055591583","82.69221686070262","229.9993626417312"
"38","0.6405793129849959","0.984254002571106","120.01034805198121","166.10025321487834","0.9853931665420532","131.80170994178923","156.1314567633435","0.9820395112037659","108.90073688980802","160.86311272815266","0.8926714062690735","146.66700176164215","164.41490510923674","0.8117977380752563","86.6061580882353","167.03835276375833","0.9941775798797607","174.1974794475082","234.39616245506087","0.9794886112213135","79.35003542432598","220.6653588219027","0.967835545539856","211.31176917381538","307.78677881291486","0.9638067483901978","25.83682789522059","258.7836557573977","0.47524282336235046","201.152423534518","341.11093706789273","0.9120174646377563","60.01899270450368","172.2089919368778","0.4131157398223877","162.12327346303107","343.95357655212945","0.400759220123291","93.53017769607844","352.1765352772401","0.0548814982175827","157.95424517463235","346.5771376348175","0.038165610283613205","80.61964645884396","263.6369877367948","0.020805364474654198","166.41989315257354","329.1234595374724","0.013396290130913258","82.72230360243056","230.32731587907912"
"39","0.6445917900761261","0.9840810894966125","118.09411541309233","166.92991543660122","0.9837798476219177","131.86846564797796","156.57453958967093","0.983293890953064","108.60512727226308","160.75132116807248","0.9126576781272888","144.0808185253268","169.49441285259957","0.8143432140350342","86.35973562602125","166.73306895568308","0.9942821860313416","174.08209507761438","234.38767154659848","0.978848934173584","78.79462348090279","220.34502147573286","0.9669892191886902","212.881529564951","307.40248418487283","0.9669429659843445","27.223869772518384","256.73852971169805","0.4802649915218353","202.35407411662584","341.15008598935293","0.9149001836776733","61.490809621374595","172.95390711421462","0.42961886525154114","162.82248902165034","342.5930543072456","0.42022764682769775","94.43325067657271","351.43883089048677","0.05821407213807106","167.95828227124184","346.17414356332966","0.03531213477253914","80.43454637714461","263.33552807833246","0.021354300901293755","166.6879850898693","327.8342674052821","0.012949210591614246","76.1639444189134","252.13543647158465"
"40","0.6392057579668129","0.9846156239509583","118.44226313572305","166.43728070554482","0.9825313687324524","131.90138474009396","156.18572403899338","0.9835236668586731","108.8611079197304","160.6600439021018","0.9091116786003113","143.6098824295343","170.402583569552","0.805987536907196","86.06608072916667","166.62688398783186","0.9943259358406067","174.2248614940768","234.83427064608685","0.9803749918937683","77.50168345332925","221.20493660985898","0.9667352437973022","212.87477979473042","306.76155022815266","0.9660953879356384","26.60380245034212","257.27742693065545","0.4722993075847626","203.66697623059642","341.0141990459071","0.9243712425231934","61.46900451261234","173.46734781180865","0.3899654746055603","162.03038832720588","343.3533146951051","0.3805024325847626","93.49374808517157","352.12380738384957","0.05409746989607811","168.72028824550654","345.60421563882744","0.039379823952913284","80.22633272058825","264.0619220564851","0.019165677949786186","165.6134152879902","328.49082204092923","0.013415021821856499","76.1883425245098","251.2074158254978"
"41","0.647275855874314","0.9854000210762024","118.39840558619282","166.13868915929206","0.9843860268592834","131.6589116115196","156.75095279659845","0.9835165143013","109.17142182393792","160.8112436480227","0.9037308692932129","143.45318563623366","170.1965656111726","0.819054126739502","86.05875651041667","166.91074607646573","0.9939917922019958","173.3111532373366","234.6509221169801","0.9787760376930237","78.11425302542892","220.5005314919801","0.9678784012794495","211.3242155586193","306.47801221999447","0.9683481454849243","26.357685163909316","256.8678054134403","0.5344668626785278","203.28270207822715","339.691885889104","0.9156427383422852","59.54753003089257","173.366574987901","0.4460194408893585","162.12327346303107","343.54439254355646","0.39912766218185425","94.10452250561684","353.0871041897124","0.05569076910614967","168.08006535947715","346.7147746128319","0.03547050803899765","80.38246304381128","263.25659827848455","0.018890639767050743","182.41895488664215","334.35567400096795","0.013298993930220604","83.2809787326389","229.19295319413717"
"42","0.6368676597690758","0.9830005764961243","117.55429336448121","165.02715794386063","0.983902633190155","132.41895488664215","156.6548467315404","0.9838570356369019","108.74559589460785","161.04056299260233","0.9021177291870117","144.26406760620915","169.51946427336838","0.8083081841468811","86.42525467218138","166.8251888308905","0.9938974380493164","173.46971698835785","235.01518857162614","0.9779185652732849","78.03552964154412","220.74365666482302","0.9668372869491577","212.75709763071896","307.5983260163164","0.9643576741218567","26.249531265956904","258.79728334139935","0.4406820237636566","202.4905854268791","341.58581218888276","0.9172319173812866","59.650208716299026","174.49157174709626","0.3930055797100067","187.35131357230392","340.86959433766594","0.38737982511520386","93.99836920445262","352.4018036158739","0.05623525381088257","169.06056921466504","345.7568575428651","0.03588593378663063","80.25689019097223","263.80473179099835","0.01938427984714508","165.11599073223042","328.70623833310293","0.012748279608786106","76.74906811683007","251.39643576292866"
"43","0.638903541600003","0.9828870892524719","117.71158854166667","165.23348377869195","0.9838966131210327","131.94081424887665","156.78776833863387","0.9822993278503418","109.27245295904821","160.7000354327987","0.9019272327423096","144.08153658598857","169.57156020983132","0.8082191348075867","87.03846252042484","166.5132451690404","0.993842363357544","173.88531454248368","234.57427708448563","0.978890597820282","78.23313993566177","219.9236682452987","0.9693352580070496","212.67214307598042","307.0032170388551","0.9653248190879822","26.42405391518587","258.8612406232716","0.4513587951660156","202.92823542177288","341.0315373513551","0.9148715138435364","58.52862987642974","174.2149528570935","0.4057874083518982","188.31223830678107","340.4384700808905","0.39692866802215576","93.94576727175246","352.1687249377766","0.057933930307626724","169.30282692504085","345.42198518736177","0.03517068922519684","59.05801611008987","267.8495477997096","0.018813099712133408","182.54174325980392","333.98136105157636","0.013873666524887085","86.41376570159314","245.55162818030976"
"44","0.6373138386646614","0.9829667806625366","116.96815640318628","165.0432647435011","0.9848222732543945","131.71930849162584","156.04186471584626","0.9819974303245544","108.33895016339869","160.38783250656803","0.9078360795974731","143.56828278186276","169.50501028415377","0.7889158129692078","86.60400390625","166.26943942719856","0.9936271905899048","173.96367889603758","234.9992114041759","0.9800311326980591","77.89540409262663","220.61671434250556","0.9689388871192932","213.4970192504085","307.99639406457413","0.9669083952903748","28.200885049657884","256.38772880081586","0.42009472846984863","203.57528786254085","342.07384497718476","0.9087284803390503","60.14647240732231","172.04657900649892","0.4037649631500244","187.86847681781046","340.928706616427","0.41367027163505554","93.53876251021242","351.96529962320244","0.05933137610554695","168.33354077308007","345.40179497372793","0.0385744608938694","95.05928787530638","344.9303551057799","0.020890789106488228","165.43262357026146","329.25471213011616","0.013236205093562603","86.33036694495507","246.888055041828"
"45","0.6348753751200789","0.9852134585380554","117.06677006740196","165.01743552959073","0.9846673011779785","133.26244478911357","155.4446006032218","0.9839075803756714","108.13017003676471","160.68261610723175","0.9077048897743225","143.75839333129085","169.47767409603154","0.8003454804420471","85.639058032067","166.83690434008574","0.9940111041069031","173.80995008680557","235.55212510370578","0.9806320667266846","77.99902822457108","221.5275587233822","0.9668736457824707","214.4254238153595","307.76396354742815","0.9645828604698181","25.409687515956904","257.61393589256085","0.42092829942703247","204.10609426062092","341.8382708794248","0.9184052348136902","60.045102188010624","174.14138658911781","0.37576454877853394","188.31509459252453","341.2943342090708","0.3824794292449951","92.10961435355392","352.030731471239","0.05631854757666588","168.71998506433823","344.9942637755808","0.03724008426070213","80.42689504187092","262.33092721584626","0.020145157352089882","165.07442299836603","328.844717920354","0.013661688193678856","61.57328287760417","252.93753564885233"
"46","0.6313567059662413","0.9844010472297668","116.54841803257762","164.54134510681695","0.9850006103515625","131.97964537377453","155.93987659015488","0.9837000370025635","108.24911279616013","160.9153058887583","0.9030106663703918","143.41077218647877","169.16678369572733","0.8026378154754639","86.75695880565769","167.06797371923398","0.993676483631134","173.33020578022877","235.50552233130534","0.9783584475517273","78.1780886182598","221.29034801922015","0.9658291935920715","214.65223524305557","308.14122562914827","0.963470995426178","24.883634280535134","259.10431718404317","0.37927505373954773","204.06048943014707","342.43464377074116","0.9137091040611267","59.41422605826185","173.93050742360344","0.3871023952960968","188.1179789624183","340.67773869607305","0.36910948157310486","93.36620455473857","351.78222656250006","0.055515699088573456","168.83195465686276","345.63130876659295","0.03570541739463806","80.34407073376227","262.87496111034295","0.018846487626433372","164.52067057291669","329.44063709900445","0.013715066015720367","61.316089505463644","252.75308524612834"
"47","0.6376405584571117","0.9842644333839417","120.49081041921978","165.57008996474005","0.9846531748771667","131.76298253676472","156.01678088702988","0.9829016327857971","107.62986525990605","161.26416231678652","0.9148556590080261","144.1138174019608","169.3495488799779","0.8027209639549255","86.60218481924021","167.03838517180588","0.9937828779220581","173.66419972937092","234.84365277585732","0.9796068668365479","78.200723486009","221.57087207895466","0.9663505554199219","213.62620634191177","307.824210107854","0.9648705720901489","25.883294398488562","257.8006386545907","0.4297332465648651","204.1250989328023","341.87314193860624","0.9135257005691528","57.23681481055964","174.0589243120852","0.4046706259250641","188.41839958639707","340.56113454092923","0.3881027102470398","94.16529437295752","352.046125293833","0.06021611765027046","169.18241613051472","345.86616988730646","0.03710508346557617","80.72943793402779","263.62762181104813","0.018994519487023354","165.84209367340688","329.33070900165933","0.01353475358337164","60.50963158700981","253.10725659395743"
"48","0.6321521020110916","0.9839586019515991","116.43590590533088","165.64475810633297","0.9843601584434509","131.56932955473857","155.76835699840987","0.9831954836845398","108.28038832720588","161.013534680932","0.905864953994751","144.00135314542484","168.82032546321904","0.7961031794548035","86.88784530739379","166.97690710557248","0.9938457608222961","173.93628089256538","235.5230874930863","0.9771090149879456","78.46212948069854","221.6498666948977","0.9662168622016907","213.0722943474265","308.6720046321903","0.9654485583305359","25.2217191808364","257.7266510819967","0.4070049524307251","203.85127846711603","342.2103800815819","0.9186568260192871","59.22038159339257","175.59010733545355","0.3763391077518463","188.0423591962827","341.49565300055315","0.3614737093448639","92.78571633731619","352.841775269635","0.05699438601732254","169.10508897569446","345.5720020395465","0.03714644908905029","80.219766454759","263.59659110550336","0.01950235478579998","165.80084507761438","329.6917346515487","0.013365374878048897","62.41403218188317","252.55581746059184"
"49","0.6394437970593572","0.9847047328948975","117.07439746732027","165.28946868086285","0.9846596717834473","131.87312506382762","156.41510819966817","0.9838921427726746","107.97422321793302","161.35103208828818","0.9097151160240173","143.72312857434642","169.37698229224281","0.8068906664848328","86.65600745506536","167.1487993898645","0.9936291575431824","173.72314453125","236.40283635232302","0.979270875453949","78.29455805759804","220.95536223555035","0.9670515060424805","212.41112004697715","308.4903251175332","0.9639135003089905","25.159592971303105","257.14186406768533","0.4944641590118408","204.7927836499183","340.83802889933634","0.9168612957000732","59.002111098345594","174.4309200860758","0.4009111821651459","187.1149599162582","340.305402637583","0.3597568869590759","92.58754755157271","352.31929272676996","0.057658422738313675","168.53290632659315","345.3958318929757","0.03439744561910629","94.08621993719363","344.7658194482854","0.019780272617936134","165.43785743464053","329.3777006706306","0.012987515889108181","61.403018727022065","252.2314777205476"
"50","0.6303859235828414","0.9839760065078735","116.0492382174224","163.98650312845686","0.9853547811508179","132.0462734247345","155.85807867809737","0.9821041226387024","107.36824384701798","161.13162960626383","0.9028369188308716","143.5919309129902","169.46633127938333","0.7908319234848022","86.20894288705065","167.6254731574945","0.9934448003768921","173.50664126327615","237.29953462043696","0.9803810715675354","78.51582446129494","222.05064081512722","0.9654410481452942","212.43945950776146","310.0758564366704","0.9634857177734375","25.75015597873264","258.80211214048677","0.4493939280509949","204.49059180964053","341.51820900165933","0.9139695167541504","58.26800975924224","174.22674938640765","0.36772051453590393","187.49728732638889","341.3785951327434","0.3148570656776428","91.42785564746733","353.50033920423124","0.05497823283076286","168.7363568474265","345.29825126175336","0.03573989123106003","79.81978273080065","262.94703660813053","0.01956145279109478","166.51882595486111","329.31427812154317","0.012483708560466766","82.73015439899919","230.25634225490876"
