"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"12","0.6722510401159525","0.986485481262207","123.6777232051675","199.1030208621405","0.9864092469215393","133.4176895041871","195.9787716485758","0.9881762862205505","115.97939485038808","200.03342349972348","0.9336180090904236","145.032408471201","204.57836049847901","0.914478600025177","95.69487528084152","198.8376313606195","0.9936750531196594","173.4179368361928","266.1891214826466","0.9890699982643127","90.71877872242648","249.3943800124447","0.981698751449585","189.1379282832925","323.6197628595133","0.9719887375831604","33.24293348524306","269.0795790410675","0.37659430503845215","79.61745717167075","204.85729656388276","0.8937296271324158","63.479845632914625","204.67739949184184","0.57789546251297","152.79547398386438","341.2928110308352","0.6649207472801208","94.38954471762663","354.8322127350664","0.0635143369436264","187.03807955473857","347.49020196695244","0.0819135531783104","-0.3478898877411886","328.065660864906","0.01297831255942583","166.6482843137255","339.22802950428655","0.011121173389256","-1.283856934192134","314.9104241565266"
"13","0.6715964911615148","0.9859694838523865","123.62351760365605","199.52578384264382","0.9841620922088623","133.8189976511438","196.78464636338498","0.9881851673126221","116.05759165645425","200.70574465051163","0.9264430403709412","145.91562308517157","205.092400744953","0.9154382348060608","95.29691010518792","205.41923590465987","0.9934188723564148","173.20061976613562","265.48458673257744","0.9893046617507935","92.07781224468955","249.34975413094583","0.9813010692596436","189.24977022058823","323.60948950843476","0.9734156727790833","32.885000191482845","269.5152404245022","0.3611944615840912","78.55925117442811","205.70024608510786","0.8865733742713928","63.66297104779412","205.54115497960456","0.5678144693374634","152.25943372140523","341.3075242844303","0.6867241859436035","94.83897090737337","354.77170691026","0.06656523793935776","187.02293645322715","347.6600849522954","0.08400517702102661","-0.6622088812535105","327.0976973001936","0.014264601282775402","173.89723434946896","337.36550660259957","0.012360547669231892","76.66072272007762","250.3918511044663"
"14","0.6755655953003203","0.9869605302810669","123.93506816789217","199.12531759886616","0.986591637134552","133.3646008859273","197.2007494901134","0.9887326955795288","116.58646726919935","201.02463983856472","0.931943416595459","144.88195082720588","205.4280670976217","0.9219640493392944","96.17172340941586","206.25366210937503","0.993728756904602","173.6083665236928","266.5569690265487","0.9893618226051331","90.80299128114788","249.8276756084071","0.9814276099205017","188.637775097018","324.29200299018254","0.973843514919281","34.06002269071691","267.7936439176577","0.38777801394462585","78.51405324499592","206.31029517249726","0.9018164277076721","64.34969235089869","206.3111215777102","0.5814284086227417","152.48648450265523","340.07187024681974","0.6853293776512146","93.97336473651961","353.93438018528764","0.06383093446493149","186.55477685866015","347.916983545354","0.08568430691957474","-0.10672837301017413","327.61684181415933","0.012156287208199501","165.55555555555557","339.41191276617815","0.01203733030706644","76.21077793096406","250.65142336144913"
"15","0.6780054639915333","0.9845060706138611","123.94296683517157","198.8455227202019","0.9866353869438171","133.63242953431373","197.159899146156","0.9886497259140015","116.57733194189134","200.94104327986727","0.9264104962348938","144.98677172691995","205.37537161227877","0.9175443649291992","95.95299415339053","205.75230961352324","0.9933040738105774","173.27173968545753","265.2937519444829","0.988413393497467","91.64208505667892","249.29587575186673","0.9807505011558533","188.4089052287582","324.08472111794805","0.9722667932510376","34.446861915339056","269.5065226597069","0.39331158995628357","78.00726198682598","207.2664297998479","0.9027174711227417","64.34130300883375","207.19550478774892","0.6150501370429993","151.7734023948121","340.4166270568308","0.6922932267189026","94.4370005489175","354.7442897020188","0.06453600525856018","186.4212494893791","348.33802889933634","0.09250759333372116","-0.4726523667379143","327.61450843473455","0.014130565337836742","165.07943346609477","339.4631498893806","0.013065492734313011","-1.138667561649497","315.94067598866155"
"16","0.674792261191589","0.9853821992874146","123.57955633425246","198.92432288785952","0.985979437828064","133.98096022263073","196.78560240078818","0.9878169894218445","116.44074084712011","200.89659564263","0.9268432855606079","145.02425449346407","205.13592475283465","0.9142919182777405","95.80871183108661","199.01035005012446","0.9931471943855286","173.2550168504902","265.37010530454927","0.9886482357978821","91.61368974673204","249.00211300470136","0.9802488684654236","188.45790887969773","323.57286841468476","0.9732452630996704","34.37539493336397","267.94310983303376","0.3871760070323944","78.34585152420344","205.82333184976494","0.900653600692749","63.818562825520836","205.4794338530144","0.5920815467834473","152.87230647467322","341.1589333863385","0.6889688372612","94.68305600234886","354.75997519704094","0.0616152361035347","186.06665517769608","347.9829987382467","0.07889055460691452","0.19817034403483075","328.8931679514657","0.014834165573120117","166.74697776245915","338.88612460246134","0.011645100079476833","76.73654194750817","250.21260219337668"
"17","0.6743723561658579","0.9877738356590271","123.73194476358252","199.22422696003875","0.9878233671188354","133.4261945338031","196.89802591779593","0.9889438152313232","116.26870946946488","201.81653048084902","0.937059760093689","144.82220818014707","204.85057189401275","0.9286839365959167","97.12536381740196","206.66942495160401","0.9940248727798462","174.22802096098857","266.9241035934043","0.9900503158569336","90.47742257710377","250.12273467747514","0.9818809032440186","188.4222930708742","324.0132289650166","0.974449098110199","34.14843989353554","268.37736146639935","0.35406291484832764","172.78947418811276","348.2508836594303","0.8951001167297363","64.40490323733661","204.9610347241427","0.5977814793586731","152.4038756127451","339.23713616565266","0.6817025542259216","94.56568499795752","353.1910043902102","0.062214646488428116","186.340411815768","347.9141640452157","0.07929246127605438","-1.3569750816993464","327.7787848278485","0.01143206749111414","169.35227736928107","340.0221887099005","0.012053909711539745","77.20451803768383","250.64080972587115"
"18","0.6734823234488859","0.986475944519043","123.75158771190769","200.02564556830754","0.9870597124099731","133.96157258476308","197.7717468801853","0.988804042339325","116.50416953890932","202.08412372960456","0.9302496314048767","144.9789209303513","205.32669472483408","0.9219578504562378","96.33805019403596","206.1852325169386","0.9936171770095825","173.62617442810458","265.5541181986311","0.9886686205863953","91.21424057904412","249.64218814816098","0.9814707636833191","187.9617768331291","324.0875082100387","0.9733498096466064","33.38752098332823","267.8797845080891","0.3655863106250763","78.24844260620915","205.60990865251662","0.8959176540374756","64.0167356004902","205.39418448389105","0.5947142839431763","152.16638901654412","340.01298482439165","0.6789013743400574","94.58469764859069","353.92666706996687","0.062338687479496","185.76647390727126","347.898672998479","0.07551947981119156","-0.7651497335994946","327.9303248582688","0.01299246959388256","168.35455601511438","338.8876477806969","0.011575686745345592","76.76058102277369","250.4943739629425"
"19","0.6756002646596992","0.9865621328353882","123.71269275939544","198.66016489214604","0.9868338704109192","133.26280381944446","196.1129895775719","0.9893296360969543","116.33518592984069","200.92681614698563","0.933070719242096","144.5468398948121","204.38661828505255","0.921712338924408","96.7135959201389","206.01364810909848","0.994064211845398","173.63480711294935","266.02437517284295","0.9894111752510071","90.65078635620915","249.72612499135786","0.9819186925888062","188.29404743668303","323.4279720340155","0.9722435474395752","36.683245889501634","266.5207044213219","0.36429083347320557","172.31252233966504","347.98248020948563","0.9003971219062805","64.46303423713236","206.44156396916483","0.6110429763793945","151.90798291973042","340.109593214187","0.688601553440094","94.8538507199755","353.20208794247793","0.06393185257911682","186.6861340890523","348.37662688398785","0.07794489711523056","-0.9333002177718419","326.92428183766594","0.011746187694370747","168.77005782781865","339.50528035121687","0.01210275199264288","75.84711211958742","250.01919096550057"
"20","0.6754773617996013","0.9860049486160278","123.90464633118873","199.30399936912335","0.9880858659744263","133.9486474928513","196.89684302405976","0.9894115328788757","116.83651992698121","201.1563137358269","0.9292105436325073","144.68330333435458","204.59701132985344","0.9201703667640686","96.33023928972631","205.84376512375556","0.994014322757721","172.8516103707108","264.7179581633712","0.9896637797355652","91.30935968137256","248.98843680862834","0.9829956889152527","187.90027892667484","323.05372390071904","0.9731948971748352","36.84315002042484","266.11986548499726","0.379088819026947","77.93180178972631","206.24123362313333","0.9050989151000977","64.23725202971814","206.17102158808078","0.5946367979049683","151.95855034722223","340.33654677129425","0.688730776309967","95.22754544526144","354.39340777101773","0.06307574361562729","186.24725541258172","348.50444422358964","0.07369721680879593","-0.7691501791960275","326.3972945761892","0.013692382723093033","168.20052402471407","338.4654357370022","0.012342552654445171","75.80156313827615","250.368031189505"
"21","0.6742145983392701","0.9856239557266235","123.62834456699348","200.0072864093612","0.9873620271682739","133.2632346558415","197.15377402516594","0.9894037246704102","116.33691725388073","201.2615264622511","0.9316636323928833","144.64770348243465","204.85823639726217","0.9268006682395935","95.99960426879086","206.3478398956029","0.9940735697746277","172.79963873570262","264.9141240752904","0.9890812635421753","90.66350400837419","249.77483428685014","0.9823325276374817","188.1402707567402","323.6010958241151","0.9743435978889465","32.654710158803105","269.0948270274475","0.36840376257896423","171.81273616217322","347.8257872995022","0.885783314704895","63.7509334788603","204.91491807245578","0.6113030910491943","151.49520973754085","340.3045276202987","0.6806207895278931","94.55663743361929","353.8792540963772","0.062471698969602585","186.63835911968954","348.82398757259404","0.06725852191448212","0.047309511627247135","327.32785925401","0.013256000354886055","168.05003446691177","338.84746180171464","0.011866025626659393","76.55922085631128","250.33828060183907"
"22","0.6748940527767819","0.9861437082290649","123.58049779156455","199.32830540479813","0.9876118302345276","132.8782025505515","195.95715548084902","0.9893583655357361","116.12880731719773","200.9401520585592","0.9379322528839111","144.30956073835785","204.1481436670354","0.9292581677436829","96.42394620608661","206.50100032840157","0.994286835193634","173.22078929227942","265.8434248392561","0.9892897009849548","90.81201491013073","250.28492075152104","0.9818171262741089","187.68350439133988","322.6383175470133","0.974247395992279","32.64447380514706","269.1544578349696","0.36412960290908813","171.58426521650327","347.52329058351773","0.8926880955696106","64.85489988638685","205.0516476251383","0.5899081230163574","152.33361736621734","339.83827303996134","0.6982362866401672","94.88365821589053","352.96670829300336","0.062037792056798935","186.37305964052288","348.2762915687224","0.07226407527923584","-1.1555675431793813","327.3783185840708","0.01198001578450203","169.81223511540034","339.27003033393254","0.012009522877633572","76.48025014042075","250.00186886407636"
"23","0.6760611485909013","0.9858242869377136","123.75506631689134","199.12223883434737","0.987673819065094","133.289874706393","195.89990666482302","0.9892902970314026","116.57065397773694","200.66004930344306","0.9367061257362366","144.33520348243465","204.1736812085177","0.9277626276016235","96.37963388480392","206.5210933178927","0.9943158030509949","173.81649241727942","265.39360113903484","0.9899173378944397","90.96970900990605","249.5693996733269","0.9821456670761108","187.57439108455884","323.1526656699392","0.9731031060218811","32.34900181589563","269.4398917139104","0.3566381633281708","171.45734400531046","347.97181796183634","0.8986079096794128","64.8489519505719","206.4282118535675","0.6093315482139587","152.6016614328023","339.8690930931969","0.6994367241859436","94.9871706495098","352.94220780904317","0.06353834271430969","186.1374400020425","348.2286517387998","0.07456610351800919","-2.5165039261961297","327.24132976700776","0.011450307443737984","169.65721379697715","339.29712346169805","0.012731356546282768","76.16833256740196","250.4706674761477"
"24","0.6749372089500812","0.9864766597747803","123.56282552083334","198.99618773333796","0.9881947040557861","133.17002240349265","195.59442840846242","0.9894933700561523","116.05123283037175","200.52620406699393","0.9323084950447083","144.21704261131538","203.74095275338775","0.9270700216293335","95.7211403441585","206.5059911677268","0.9942471981048584","172.5668753829657","265.6556850197041","0.9896339178085327","91.0739315257353","250.11268818272956","0.9821120500564575","188.0935648999183","323.34912325428655","0.9727542996406555","33.2626442504085","268.3517753128457","0.36205801367759705","78.56641582414215","206.6493805741842","0.8992815613746643","64.24580891927084","206.60050923845412","0.6042718887329102","151.68147467320262","340.66309025857305","0.6892204880714417","94.46237202563317","354.11852271155976","0.06094604730606079","186.41558478860296","348.95368457895466","0.07191525399684906","-0.41174467872170845","328.24960894289273","0.01170618087053299","167.15908075469773","339.08413777309187","0.012242401950061321","76.2973361545139","249.91292497753045"
"25","0.6711595511502203","0.9857743978500366","123.47613166360294","199.0104148662196","0.9876941442489624","132.67385844311684","196.07721109305865","0.9886888861656189","115.44578801572713","200.258043677406","0.9362772703170776","144.24523845996734","204.09661487140488","0.9209693670272827","96.12453884548611","205.95408211767148","0.9939162135124207","173.02960963031046","265.83287601977327","0.9890326261520386","91.08098447712419","249.84486807764105","0.9817363619804382","188.26427185457518","324.4211814677821","0.9737213253974915","32.063810061785134","267.6487475369884","0.35550883412361145","78.55725656147877","205.56296559561673","0.9017142653465271","64.8303302440768","205.59477409430312","0.5746306777000427","151.6259446486928","340.659655005531","0.6684582829475403","94.7348122191585","354.8223930966538","0.0611719973385334","186.63472094566995","348.88847958725114","0.06647587567567825","-1.3135486178927953","328.59481946556974","0.01270301640033722","167.11339613970588","338.19349980987283","0.011238827370107174","77.40984349468955","249.7753528156112"
"26","0.6739932941272855","0.9869487881660461","123.46723568984886","199.40674908393254","0.9876506328582764","132.7994073606005","196.00531383953265","0.9895631670951843","115.69023980034723","200.95465465984515","0.9381449818611145","144.22916985804738","204.19239685598728","0.9242213368415833","96.32573146446079","206.5960855399613","0.9940823912620544","173.57645271650327","266.07438079023785","0.989055871963501","91.32728726256128","249.93363371992535","0.9812215566635132","187.82558466094773","324.49108562638276","0.9717897772789001","33.7066690282884","267.1747312292589","0.3620198667049408","166.48857166564542","336.1648856644082","0.8947723507881165","64.13800806781046","205.26706391731196","0.5998785495758057","151.6469918045343","340.6310386995299","0.6802143454551697","94.38334546058007","353.86684181415933","0.05818655714392662","186.46201937806373","348.6965267215155","0.07572466135025024","-0.8497549817453023","328.5245588184458","0.012618204578757286","166.53108085682192","338.1186696280421","0.011792960576713085","76.26690633935867","250.07580782459902"
"27","0.6739643089034978","0.9877318143844604","123.67632697610294","199.1784992049226","0.9876458644866943","132.63775594873366","195.6161418003319","0.9894276261329651","116.12606272977942","200.77982944724835","0.9431674480438232","144.22328176062092","203.8411260284154","0.9272499084472656","96.644327001634","206.62193095789547","0.9941723942756653","174.7305995966095","267.3613043590985","0.9898116588592529","90.35852768841912","250.3424126279038","0.9805800318717957","188.17309410743465","324.29644289269913","0.9725102782249451","37.02814239302492","265.79366228221795","0.35373860597610474","78.08086320465686","205.0350871128319","0.9011499285697937","64.36528224571079","204.7707022607854","0.5926166772842407","152.38027535232845","339.8941769220133","0.682192862033844","94.61037230647467","353.57922039200776","0.05754653364419937","186.76205703635623","348.7842877143253","0.07570377737283707","-1.463335697946985","328.47779400580754","0.010460554622113705","166.79092307495915","338.86366582549783","0.011687287129461765","76.43015344158498","249.6228891558352"
"28","0.6777599515831646","0.9880462884902954","123.63462360855802","199.27136446522402","0.9867838025093079","132.0975110421773","195.91956214567202","0.9892550706863403","115.52993674683415","200.929927319552","0.9422230124473572","143.94678053513073","203.89657619780147","0.9291461110115051","96.98559729881536","206.5764462631361","0.9942471981048584","174.48141659007354","267.2260817806278","0.9899736642837524","91.78335152420344","250.30726610031806","0.9817785024642944","188.01414739072715","324.0529288232854","0.9760231971740723","34.11521762025123","264.78784611794805","0.36451560258865356","170.89290045445262","348.2048642318861","0.898964524269104","64.69627629697713","204.23541853913164","0.6036756634712219","152.57745481004903","339.9339740044248","0.7151604890823364","95.34359202665442","353.1873422808352","0.058850012719631195","186.7016761131536","348.389395654729","0.0814301073551178","-2.088424084233303","329.40259005116155","0.010889912024140358","167.760049657884","339.5377208068308","0.01095601823180914","77.43740106719771","249.5617837821488"
"29","0.6749515815035385","0.9878060221672058","123.5156409569036","199.72099371715987","0.9874665141105652","132.47308868208742","196.54210453539824","0.9894741177558899","115.67946889042076","200.97881485930588","0.9422571063041687","143.822651782067","204.42716075255808","0.9271042346954346","97.07079918555965","206.36308788198286","0.9941565990447998","174.14897046058007","266.80276786331586","0.9903993606567383","91.41687729779412","249.83997446245854","0.9814334511756897","187.92504404105392","323.9752791413164","0.9743214249610901","32.77996387357026","265.2728973658739","0.3629448115825653","171.20145909926472","348.1934890071903","0.8917795419692993","64.66299817453023","204.92177237451605","0.5874316096305847","152.8814816942402","344.11211672082413","0.7081477046012878","95.03923802593955","353.89260621197457","0.06087290868163109","186.43682342728758","348.34224194551996","0.06598696857690811","-0.8070838529300067","329.9075074322456","0.012040907517075539","168.44785603043303","339.30642457134957","0.010553602129220963","77.67899656607435","249.7390071902655"
